id,type,source,target,publication_id,person_id,author_position,is_corresponding,sort_order
authored_by:publication:W3025949386->person:A5013657038,authored_by,publication:W3025949386,person:A5013657038,W3025949386,A5013657038,middle,0,16
authored_by:publication:W3025949386->person:A5038545789,authored_by,publication:W3025949386,person:A5038545789,W3025949386,A5038545789,middle,0,17
authored_by:publication:W3025949386->person:A5048323819,authored_by,publication:W3025949386,person:A5048323819,W3025949386,A5048323819,middle,0,18
authored_by:publication:W3025949386->person:A5058425683,authored_by,publication:W3025949386,person:A5058425683,W3025949386,A5058425683,middle,0,19
authored_by:publication:W3025949386->person:A5060417938,authored_by,publication:W3025949386,person:A5060417938,W3025949386,A5060417938,middle,0,20
authored_by:publication:W3025949386->person:A5019171397,authored_by,publication:W3025949386,person:A5019171397,W3025949386,A5019171397,middle,0,21
authored_by:publication:W3025949386->person:A5040608006,authored_by,publication:W3025949386,person:A5040608006,W3025949386,A5040608006,middle,0,22
authored_by:publication:W3025949386->person:A5020478929,authored_by,publication:W3025949386,person:A5020478929,W3025949386,A5020478929,middle,0,23
authored_by:publication:W3025949386->person:A5062518836,authored_by,publication:W3025949386,person:A5062518836,W3025949386,A5062518836,middle,0,24
authored_by:publication:W3025949386->person:A5012391383,authored_by,publication:W3025949386,person:A5012391383,W3025949386,A5012391383,middle,0,25
authored_by:publication:W3025949386->person:A5101728847,authored_by,publication:W3025949386,person:A5101728847,W3025949386,A5101728847,middle,0,26
authored_by:publication:W3025949386->person:A5022496698,authored_by,publication:W3025949386,person:A5022496698,W3025949386,A5022496698,middle,0,27
authored_by:publication:W3025949386->person:A5112530752,authored_by,publication:W3025949386,person:A5112530752,W3025949386,A5112530752,middle,0,28
authored_by:publication:W3025949386->person:A5027951850,authored_by,publication:W3025949386,person:A5027951850,W3025949386,A5027951850,middle,0,29
authored_by:publication:W3025949386->person:A5081199934,authored_by,publication:W3025949386,person:A5081199934,W3025949386,A5081199934,middle,0,30
authored_by:publication:W3025949386->person:A5033708738,authored_by,publication:W3025949386,person:A5033708738,W3025949386,A5033708738,middle,0,31
authored_by:publication:W3025949386->person:A5011616795,authored_by,publication:W3025949386,person:A5011616795,W3025949386,A5011616795,middle,0,32
authored_by:publication:W3025949386->person:A5088749134,authored_by,publication:W3025949386,person:A5088749134,W3025949386,A5088749134,middle,0,33
authored_by:publication:W3025949386->person:A5008668264,authored_by,publication:W3025949386,person:A5008668264,W3025949386,A5008668264,middle,0,34
authored_by:publication:W3025949386->person:A5024435893,authored_by,publication:W3025949386,person:A5024435893,W3025949386,A5024435893,middle,0,35
authored_by:publication:W3025949386->person:A5024245007,authored_by,publication:W3025949386,person:A5024245007,W3025949386,A5024245007,middle,0,36
authored_by:publication:W3025949386->person:A5016465897,authored_by,publication:W3025949386,person:A5016465897,W3025949386,A5016465897,middle,0,37
authored_by:publication:W3025949386->person:A5056408351,authored_by,publication:W3025949386,person:A5056408351,W3025949386,A5056408351,middle,0,38
authored_by:publication:W3025949386->person:A5018816610,authored_by,publication:W3025949386,person:A5018816610,W3025949386,A5018816610,middle,0,39
authored_by:publication:W3025949386->person:A5073268552,authored_by,publication:W3025949386,person:A5073268552,W3025949386,A5073268552,middle,0,40
authored_by:publication:W3025949386->person:A5023844474,authored_by,publication:W3025949386,person:A5023844474,W3025949386,A5023844474,middle,0,41
authored_by:publication:W3025949386->person:A5019775443,authored_by,publication:W3025949386,person:A5019775443,W3025949386,A5019775443,last,0,42
authored_by:publication:W2121745948->person:A5019171397,authored_by,publication:W2121745948,person:A5019171397,W2121745948,A5019171397,first,1,0
authored_by:publication:W2121745948->person:A5059712250,authored_by,publication:W2121745948,person:A5059712250,W2121745948,A5059712250,middle,0,1
authored_by:publication:W2121745948->person:A5086244205,authored_by,publication:W2121745948,person:A5086244205,W2121745948,A5086244205,middle,0,2
authored_by:publication:W2121745948->person:A5025954456,authored_by,publication:W2121745948,person:A5025954456,W2121745948,A5025954456,middle,0,3
authored_by:publication:W2121745948->person:A5006477339,authored_by,publication:W2121745948,person:A5006477339,W2121745948,A5006477339,middle,0,4
authored_by:publication:W2121745948->person:A5101968884,authored_by,publication:W2121745948,person:A5101968884,W2121745948,A5101968884,middle,0,5
authored_by:publication:W2121745948->person:A5058313508,authored_by,publication:W2121745948,person:A5058313508,W2121745948,A5058313508,middle,0,6
authored_by:publication:W2121745948->person:A5025245190,authored_by,publication:W2121745948,person:A5025245190,W2121745948,A5025245190,middle,0,7
authored_by:publication:W2121745948->person:A5021304034,authored_by,publication:W2121745948,person:A5021304034,W2121745948,A5021304034,middle,0,8
authored_by:publication:W2121745948->person:A5063590572,authored_by,publication:W2121745948,person:A5063590572,W2121745948,A5063590572,middle,0,9
authored_by:publication:W2121745948->person:A5005317955,authored_by,publication:W2121745948,person:A5005317955,W2121745948,A5005317955,middle,0,10
authored_by:publication:W2121745948->person:A5055141479,authored_by,publication:W2121745948,person:A5055141479,W2121745948,A5055141479,middle,0,11
authored_by:publication:W2121745948->person:A5089893731,authored_by,publication:W2121745948,person:A5089893731,W2121745948,A5089893731,middle,0,12
authored_by:publication:W2121745948->person:A5038545789,authored_by,publication:W2121745948,person:A5038545789,W2121745948,A5038545789,middle,0,13
authored_by:publication:W2121745948->person:A5066723581,authored_by,publication:W2121745948,person:A5066723581,W2121745948,A5066723581,middle,0,14
authored_by:publication:W2121745948->person:A5045522187,authored_by,publication:W2121745948,person:A5045522187,W2121745948,A5045522187,middle,0,15
authored_by:publication:W2121745948->person:A5020478929,authored_by,publication:W2121745948,person:A5020478929,W2121745948,A5020478929,middle,0,16
authored_by:publication:W2121745948->person:A5101728847,authored_by,publication:W2121745948,person:A5101728847,W2121745948,A5101728847,middle,0,17
authored_by:publication:W2121745948->person:A5022496698,authored_by,publication:W2121745948,person:A5022496698,W2121745948,A5022496698,middle,0,18
authored_by:publication:W2121745948->person:A5052469447,authored_by,publication:W2121745948,person:A5052469447,W2121745948,A5052469447,middle,0,19
authored_by:publication:W2121745948->person:A5027951850,authored_by,publication:W2121745948,person:A5027951850,W2121745948,A5027951850,middle,0,20
authored_by:publication:W2121745948->person:A5051170302,authored_by,publication:W2121745948,person:A5051170302,W2121745948,A5051170302,middle,0,21
authored_by:publication:W2121745948->person:A5033708738,authored_by,publication:W2121745948,person:A5033708738,W2121745948,A5033708738,middle,0,22
authored_by:publication:W2121745948->person:A5077553041,authored_by,publication:W2121745948,person:A5077553041,W2121745948,A5077553041,middle,0,23
authored_by:publication:W2121745948->person:A5070479555,authored_by,publication:W2121745948,person:A5070479555,W2121745948,A5070479555,middle,0,24
authored_by:publication:W2121745948->person:A5070440991,authored_by,publication:W2121745948,person:A5070440991,W2121745948,A5070440991,middle,0,25
authored_by:publication:W2121745948->person:A5039540503,authored_by,publication:W2121745948,person:A5039540503,W2121745948,A5039540503,middle,0,26
authored_by:publication:W2121745948->person:A5068060699,authored_by,publication:W2121745948,person:A5068060699,W2121745948,A5068060699,middle,0,27
authored_by:publication:W2121745948->person:A5089650299,authored_by,publication:W2121745948,person:A5089650299,W2121745948,A5089650299,middle,0,28
authored_by:publication:W2121745948->person:A5082500727,authored_by,publication:W2121745948,person:A5082500727,W2121745948,A5082500727,middle,0,29
authored_by:publication:W2121745948->person:A5007747377,authored_by,publication:W2121745948,person:A5007747377,W2121745948,A5007747377,middle,0,30
authored_by:publication:W2121745948->person:A5088422081,authored_by,publication:W2121745948,person:A5088422081,W2121745948,A5088422081,middle,0,31
authored_by:publication:W2121745948->person:A5056408351,authored_by,publication:W2121745948,person:A5056408351,W2121745948,A5056408351,middle,0,32
authored_by:publication:W2121745948->person:A5009335676,authored_by,publication:W2121745948,person:A5009335676,W2121745948,A5009335676,middle,0,33
authored_by:publication:W2121745948->person:A5019775443,authored_by,publication:W2121745948,person:A5019775443,W2121745948,A5019775443,middle,0,34
authored_by:publication:W2121745948->person:A5049168910,authored_by,publication:W2121745948,person:A5049168910,W2121745948,A5049168910,last,0,35
authored_by:publication:W2157825442->person:A5103540997,authored_by,publication:W2157825442,person:A5103540997,W2157825442,A5103540997,first,1,0
authored_by:publication:W2157825442->person:A5110202214,authored_by,publication:W2157825442,person:A5110202214,W2157825442,A5110202214,last,0,1
authored_by:publication:W2124758339->person:A5084771969,authored_by,publication:W2124758339,person:A5084771969,W2124758339,A5084771969,first,1,0
authored_by:publication:W2102074887->person:A5073608364,authored_by,publication:W2102074887,person:A5073608364,W2102074887,A5073608364,first,1,0
authored_by:publication:W2102074887->person:A5003262716,authored_by,publication:W2102074887,person:A5003262716,W2102074887,A5003262716,last,0,1
authored_by:publication:W2105685140->person:A5001361375,authored_by,publication:W2105685140,person:A5001361375,W2105685140,A5001361375,first,1,0
authored_by:publication:W2105685140->person:A5073467817,authored_by,publication:W2105685140,person:A5073467817,W2105685140,A5073467817,middle,0,1
authored_by:publication:W2105685140->person:A5000953435,authored_by,publication:W2105685140,person:A5000953435,W2105685140,A5000953435,middle,0,2
authored_by:publication:W2105685140->person:A5072248970,authored_by,publication:W2105685140,person:A5072248970,W2105685140,A5072248970,middle,0,3
authored_by:publication:W2105685140->person:A5058357018,authored_by,publication:W2105685140,person:A5058357018,W2105685140,A5058357018,last,0,4
authored_by:publication:W2124637492->person:A5012905268,authored_by,publication:W2124637492,person:A5012905268,W2124637492,A5012905268,first,1,0
authored_by:publication:W2124637492->person:A5038976962,authored_by,publication:W2124637492,person:A5038976962,W2124637492,A5038976962,last,0,1
authored_by:publication:W2021365718->person:A5056014764,authored_by,publication:W2021365718,person:A5056014764,W2021365718,A5056014764,first,1,0
authored_by:publication:W2002664886->person:A5042614574,authored_by,publication:W2002664886,person:A5042614574,W2002664886,A5042614574,first,1,0
authored_by:publication:W2002664886->person:A5111503488,authored_by,publication:W2002664886,person:A5111503488,W2002664886,A5111503488,last,0,1
authored_by:publication:W1658908529->person:A5108677812,authored_by,publication:W1658908529,person:A5108677812,W1658908529,A5108677812,first,1,0
authored_by:publication:W1658908529->person:A5002394578,authored_by,publication:W1658908529,person:A5002394578,W1658908529,A5002394578,last,0,1
authored_by:publication:W2121044470->person:A5102150038,authored_by,publication:W2121044470,person:A5102150038,W2121044470,A5102150038,first,1,0
authored_by:publication:W2140606211->person:A5112198450,authored_by,publication:W2140606211,person:A5112198450,W2140606211,A5112198450,first,1,0
authored_by:publication:W2140606211->person:A5025529228,authored_by,publication:W2140606211,person:A5025529228,W2140606211,A5025529228,middle,0,1
authored_by:publication:W2140606211->person:A5114803298,authored_by,publication:W2140606211,person:A5114803298,W2140606211,A5114803298,last,0,2
authored_by:publication:W2012034410->person:A5060241561,authored_by,publication:W2012034410,person:A5060241561,W2012034410,A5060241561,first,1,0
authored_by:publication:W2012034410->person:A5021112720,authored_by,publication:W2012034410,person:A5021112720,W2012034410,A5021112720,middle,0,1
